enquiry_id,customer_id,received_at,channel,market,Raw_Message,product_sku,order_id_quoted
ENQ-0486,CUS-0429,2026-08-08 00:00,Instagram DM,ID,Pembalut malam sebaiknya diganti berapa jam sekali? Aman 8 jam?,,
ENQ-0512,CUS-0070,2026-08-08 00:00,Instagram DM,ID,"harusnya sampai Senin, sampai sekarang belum ada kabar.",,
ENQ-0550,CUS-0327,2026-08-08 00:00,Marketplace Q&A,MY,请问屈臣氏有卖吗？我在店里找不到。,,
ENQ-0554,CUS-0441,2026-08-08 00:00,Marketplace Q&A,ID,Lapisan atasnya bahan apa ya? Ada pewangi tambahan nggak?,SKU-PAD-NGT-10,
ENQ-0560,CUS-0658,2026-08-08 00:00,WhatsApp,MY,急,SKU-DIA-NB-40,
ENQ-0573,CUS-0034,2026-08-08 00:00,WhatsApp,ID,"Pesanan ORD-00096 telat banget, udah lewat seminggu. Kapan sampainya?",SKU-PAD-NGT-10,ORD-00096
ENQ-0614,CUS-0711,2026-08-08 00:00,Email,SG,"ORD-01845 damn long already still never come, what happen?",SKU-DIA-M-38,ORD-01845
ENQ-0638,CUS-0030,2026-08-08 00:00,Marketplace Q&A,SG,Any update on ORD-00088? It still says preparing.,,ORD-00088
ENQ-0642,CUS-0796,2026-08-08 00:00,WhatsApp,SG,ORD-02057 arrived with the box crushed and two packs torn.,SKU-WIP-80,ORD-02057
ENQ-0669,CUS-0339,2026-08-08 00:00,WhatsApp,ID,Can I change my subscription to every 6 weeks instead of monthly?,,
ENQ-0695,CUS-0157,2026-08-08 00:00,Instagram DM,SG,"Hi, can I check where my order ORD-00416 is? Ordered last week.",SKU-PAD-DAY-10,ORD-00416
ENQ-0707,CUS-0226,2026-08-08 00:00,WhatsApp,SG,"Eh hi, my order how ah? Order already so long liao.",SKU-DIA-NB-40,
ENQ-0752,CUS-0734,2026-08-08 00:00,Website form,MY,订单 ORD-01904 还是显示准备中，可以帮我查一下吗？,SKU-DIA-M-38,ORD-01904
ENQ-0765,CUS-0104,2026-08-08 00:00,Email,MY,"Kotak luar basah, pad di dalam dah rosak.",,
ENQ-0778,CUS-0608,2026-08-08 00:00,Instagram DM,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,SKU-PAD-DAY-10,
ENQ-0780,CUS-0027,2026-08-08 00:00,Website form,ID,"Pesanan telat banget, udah lewat seminggu. Kapan sampainya?",SKU-PNT-LGT-14,
ENQ-0788,CUS-0437,2026-08-08 00:00,WhatsApp,SG,Do you sell in Guardian? I cannot find it in store.,,
ENQ-0789,CUS-0193,2026-08-08 00:00,Instagram DM,SG,My order ORD-00502 is already 6 days late. When is it coming?,SKU-DIA-M-38,ORD-00502
ENQ-0794,CUS-0506,2026-08-08 00:00,WhatsApp,MY,"Nak tanya pasal order ORD-01304, still tak update lagi.",,ORD-01304
ENQ-0812,CUS-0084,2026-08-08 00:00,WhatsApp,SG,我家宝宝七公斤，应该买 S 码还是 M 码？,SKU-PNT-LGT-14,
ENQ-0813,CUS-0182,2026-08-08 00:00,Marketplace Q&A,SG,Do you sell in Guardian? I cannot find it in store.,,
ENQ-0862,CUS-0011,2026-08-08 00:00,Marketplace Q&A,MY,Baby 4 bulan sesuai saiz apa ya? Dia agak berisi.,,
ENQ-0026,CUS-0332,2026-08-09 00:00,Email,MY,Ada jual kat Watsons tak? Saya cari kat kedai tak jumpa.,,
ENQ-0042,CUS-0514,2026-08-09 00:00,Instagram DM,MY,Any update on ORD-01323? It still says preparing.,,ORD-01323
ENQ-0076,CUS-0654,2026-08-09 00:00,Website form,SG,"My baby is 7kg, should I get size S or M?",,
ENQ-0115,CUS-0522,2026-08-09 00:00,WhatsApp,SG,arrived with the box crushed and two packs torn.,,
ENQ-0132,CUS-0420,2026-08-09 00:00,Website form,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,,
ENQ-0190,CUS-0010,2026-08-09 00:00,Email,ID,Can I change my subscription to every 6 weeks instead of monthly?,SKU-DIA-NB-40,
ENQ-0197,CUS-0718,2026-08-09 00:00,WhatsApp,SG,"My baby got rash all over the diaper area, quite red already.",SKU-DIA-NB-40,
ENQ-0292,CUS-0461,2026-08-09 00:00,Marketplace Q&A,SG,"Order say 3 days, now one week liao. Cannot like that leh.",SKU-WIP-80,
ENQ-0305,CUS-0101,2026-08-09 00:00,WhatsApp,ID,Pembalutnya bebas klorin nggak? Kulit saya sensitif.,SKU-PAD-DAY-10,
ENQ-0328,CUS-0060,2026-08-09 00:00,Instagram DM,ID,Lapisan atasnya bahan apa ya? Ada pewangi tambahan nggak?,SKU-PAD-NGT-10,
ENQ-0362,CUS-0574,2026-08-09 00:00,Email,ID,Are your pads chlorine free? I have sensitive skin.,,
ENQ-0376,CUS-0633,2026-08-09 00:00,Marketplace Q&A,SG,The liner can flush down toilet or cannot?,SKU-PNT-LGT-14,
ENQ-0412,CUS-0392,2026-08-09 00:00,Email,MY,Berapa kerap perlu tukar pad malam? Boleh pakai 8 jam?,SKU-DIA-M-38,
ENQ-0429,CUS-0693,2026-08-09 00:00,Instagram DM,SG,Can I flush the liners? And how should I store an opened pack?,,
ENQ-0440,CUS-0091,2026-08-09 00:00,WhatsApp,MY,"Kotak luar basah, pad di dalam dah rosak.",SKU-WIP-80,
ENQ-0473,CUS-0342,2026-08-09 00:00,Email,ID,Ada dijual di Guardian nggak? Di toko nggak nemu.,SKU-PAD-DAY-10,
ENQ-0474,CUS-0309,2026-08-09 00:00,Marketplace Q&A,MY,"Salam, boleh semak status pesanan ORD-00798? Dah seminggu tak sampai.",SKU-WIP-80,ORD-00798
ENQ-0480,CUS-0674,2026-08-09 00:00,Website form,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,SKU-WIP-80,
ENQ-0485,CUS-0058,2026-08-09 00:00,WhatsApp,SG,Any update on ORD-00163? It still says preparing.,,ORD-00163
ENQ-0494,CUS-0008,2026-08-09 00:00,Email,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",SKU-WIP-80,
ENQ-0532,CUS-0628,2026-08-09 00:00,Email,MY,Any update on? It still says preparing.,SKU-PAD-DAY-10,
ENQ-0601,CUS-0033,2026-08-09 00:00,Email,SG,"My baby 7kg leh, S or M better ah?",,
ENQ-0656,CUS-0734,2026-08-09 00:00,Marketplace Q&A,MY,在吗,SKU-DIA-NB-40,
ENQ-0712,CUS-0675,2026-08-09 00:00,WhatsApp,SG,我想退货，包装还没拆封，可以退款吗？,,
ENQ-0785,CUS-0713,2026-08-09 00:00,Marketplace Q&A,ID,"Mau pause langganan dua bulan, caranya gimana ya?",SKU-DIA-NB-40,
ENQ-0854,CUS-0530,2026-08-09 00:00,Website form,MY,Can I flush the liners? And how should I store an opened pack?,SKU-DIA-M-38,
ENQ-0869,CUS-0554,2026-08-09 00:00,Email,ID,Pembalut malam sebaiknya diganti berapa jam sekali? Aman 8 jam?,SKU-PNT-LGT-14,
ENQ-0896,CUS-0568,2026-08-09 00:00,WhatsApp,ID,Ada dijual di Guardian nggak? Di toko nggak nemu.,,
ENQ-0017,CUS-0152,2026-08-10 00:00,Marketplace Q&A,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,SKU-DIA-M-38,
ENQ-0040,CUS-0369,2026-08-10 00:00,Email,SG,Can I change my subscription to every 6 weeks instead of monthly?,SKU-WIP-80,
ENQ-0110,CUS-0272,2026-08-10 00:00,Email,SG,Night pad can wear how long ah? 8 hours okay or not?,,
ENQ-0131,CUS-0585,2026-08-10 00:00,Instagram DM,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,SKU-DIA-M-38,
ENQ-0148,CUS-0049,2026-08-10 00:00,WhatsApp,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,,
ENQ-0171,CUS-0476,2026-08-10 00:00,WhatsApp,ID,"Mau pause langganan dua bulan, caranya gimana ya?",SKU-PNT-LGT-14,
ENQ-0210,CUS-0410,2026-08-10 00:00,Website form,SG,"The box wet wet one, inside spoil already. Order.",SKU-PAD-DAY-10,
ENQ-0479,CUS-0116,2026-08-10 00:00,WhatsApp,ID,tolong dong,,
ENQ-0482,CUS-0436,2026-08-10 00:00,Marketplace Q&A,SG,"Order wrong size, can refund or not?",,
ENQ-0500,CUS-0367,2026-08-10 00:00,Marketplace Q&A,SG,"Hi, can I check where my order ORD-00944 is? Ordered last week.",,ORD-00944
ENQ-0540,CUS-0579,2026-08-10 00:00,Marketplace Q&A,ID,tolong dong,,
ENQ-0595,CUS-0483,2026-08-10 00:00,Instagram DM,MY,Liner ni boleh buang dalam tandas tak? Cara simpan macam mana?,SKU-PAD-NGT-10,
ENQ-0657,CUS-0092,2026-08-10 00:00,WhatsApp,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",SKU-DIA-NB-40,
ENQ-0662,CUS-0648,2026-08-10 00:00,WhatsApp,SG,Do you sell in Guardian? I cannot find it in store.,SKU-PAD-DAY-10,
ENQ-0668,CUS-0268,2026-08-10 00:00,Website form,SG,Got sell at Guardian anot? Cannot find in the shop leh.,SKU-PAD-NGT-10,
ENQ-0718,CUS-0503,2026-08-10 00:00,Email,MY,"Salam, boleh semak status pesanan ORD-01294? Dah seminggu tak sampai.",SKU-PAD-DAY-10,ORD-01294
ENQ-0746,CUS-0498,2026-08-10 00:00,Email,ID,"Pesanan telat banget, udah lewat seminggu. Kapan sampainya?",,
ENQ-0747,CUS-0557,2026-08-10 00:00,Marketplace Q&A,MY,Boleh beli kat mana ya selain online?,,
ENQ-0749,CUS-0070,2026-08-10 00:00,WhatsApp,ID,Pembalut malam sebaiknya diganti berapa jam sekali? Aman 8 jam?,,
ENQ-0792,CUS-0147,2026-08-10 00:00,Email,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",,
ENQ-0795,CUS-0171,2026-08-10 00:00,WhatsApp,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",SKU-PNT-LGT-14,
ENQ-0810,CUS-0174,2026-08-10 00:00,Email,ID,Any update on? It still says preparing.,SKU-PAD-DAY-10,
ENQ-0849,CUS-0347,2026-08-10 00:00,Email,ID,"Kardus luar ORD-00891 basah, pembalut di dalamnya rusak.",SKU-PAD-NGT-10,ORD-00891
ENQ-0850,CUS-0568,2026-08-10 00:00,Instagram DM,ID,Ada dijual di Guardian nggak? Di toko nggak nemu.,,
ENQ-0859,CUS-0366,2026-08-10 00:00,Email,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,SKU-PNT-LGT-14,
ENQ-0861,CUS-0660,2026-08-10 00:00,WhatsApp,SG,What material is the top sheet? Any fragrance added?,SKU-DIA-M-38,
ENQ-0873,CUS-0300,2026-08-10 00:00,WhatsApp,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,SKU-PNT-LGT-14,
ENQ-0033,CUS-0209,2026-08-11 00:00,Marketplace Q&A,SG,Which diaper size for a 4 month old? He is quite chubby.,SKU-PAD-DAY-10,
ENQ-0079,CUS-0182,2026-08-11 00:00,Email,SG,"I want to return, the pack is unopened. How do I get a refund?",,
ENQ-0121,CUS-0351,2026-08-11 00:00,WhatsApp,MY,Any update on ORD-00906? It still says preparing.,SKU-WIP-80,ORD-00906
ENQ-0135,CUS-0774,2026-08-11 00:00,WhatsApp,SG,What material is the top sheet? Any fragrance added?,,
ENQ-0158,CUS-0514,2026-08-11 00:00,Website form,MY,Can I flush the liners? And how should I store an opened pack?,SKU-PAD-DAY-10,
ENQ-0219,CUS-0296,2026-08-11 00:00,Website form,MY,"Hi, can I check where my order is? Ordered last week.",SKU-PAD-NGT-10,
ENQ-0222,CUS-0139,2026-08-11 00:00,WhatsApp,SG,Can I flush the liners? And how should I store an opened pack?,SKU-PAD-NGT-10,
ENQ-0246,CUS-0755,2026-08-11 00:00,WhatsApp,SG,"ORD-01950 I want return, never open one. How to refund ah?",,ORD-01950
ENQ-0268,CUS-0333,2026-08-11 00:00,Email,ID,"Saya mau retur ORD-00856, kemasannya masih tersegel. Bisa refund?",,ORD-00856
ENQ-0273,CUS-0366,2026-08-11 00:00,Marketplace Q&A,ID,"Saya mau retur ORD-00943, kemasannya masih tersegel. Bisa refund?",,ORD-00943
ENQ-0339,CUS-0094,2026-08-11 00:00,Email,MY,Pesanan dah lewat seminggu. Bila nak sampai ni?,,
ENQ-0424,CUS-0661,2026-08-11 00:00,WhatsApp,ID,Any update on ORD-01708? It still says preparing.,,ORD-01708
ENQ-0437,CUS-0348,2026-08-11 00:00,Instagram DM,SG,"Hi, can I check where my order ORD-00897 is? Ordered last week.",,ORD-00897
ENQ-0450,CUS-0230,2026-08-11 00:00,Marketplace Q&A,ID,"Hi, can I check where my order ORD-00603 is? Ordered last week.",SKU-PAD-DAY-10,ORD-00603
ENQ-0472,CUS-0227,2026-08-11 00:00,Email,SG,"Order say 3 days, now one week liao. Cannot like that leh.",SKU-WIP-80,
ENQ-0490,CUS-0159,2026-08-11 00:00,WhatsApp,MY,hi,SKU-DIA-NB-40,
ENQ-0497,CUS-0417,2026-08-11 00:00,WhatsApp,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,,
ENQ-0502,CUS-0736,2026-08-11 00:00,WhatsApp,SG,can call me back,SKU-DIA-M-38,
ENQ-0503,CUS-0357,2026-08-11 00:00,Email,SG,Do you sell in Guardian? I cannot find it in store.,SKU-DIA-M-38,
ENQ-0591,CUS-0436,2026-08-11 00:00,Email,SG,The top layer what material ah? Got add fragrance?,SKU-WIP-80,
ENQ-0617,CUS-0301,2026-08-11 00:00,WhatsApp,MY,Berapa kerap perlu tukar pad malam? Boleh pakai 8 jam?,,
ENQ-0618,CUS-0056,2026-08-11 00:00,WhatsApp,MY,"Salam, boleh semak status pesanan? Dah seminggu tak sampai.",SKU-DIA-M-38,
ENQ-0626,CUS-0302,2026-08-11 00:00,Instagram DM,MY,Pesanan dah lewat seminggu. Bila nak sampai ni?,SKU-PAD-NGT-10,
ENQ-0644,CUS-0242,2026-08-11 00:00,Email,SG,The liner can flush down toilet or cannot?,,
ENQ-0645,CUS-0730,2026-08-11 00:00,WhatsApp,SG,"My baby is 7kg, should I get size S or M?",,
ENQ-0655,CUS-0487,2026-08-11 00:00,Marketplace Q&A,SG,"Wah still no movement leh, can check or not?",,
ENQ-0679,CUS-0507,2026-08-11 00:00,Marketplace Q&A,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,SKU-PAD-DAY-10,
ENQ-0715,CUS-0150,2026-08-11 00:00,Email,MY,护垫可以直接冲马桶吗？开封后要怎么保存？,SKU-DIA-M-38,
ENQ-0802,CUS-0507,2026-08-11 00:00,Website form,ID,Liner-nya boleh dibuang ke kloset nggak? Nyimpennya gimana?,SKU-DIA-M-38,
ENQ-0846,CUS-0658,2026-08-11 00:00,WhatsApp,MY,你好，请问我的订单 现在到哪里了？,,
ENQ-0853,CUS-0233,2026-08-11 00:00,WhatsApp,MY,"Baby saya 7kg, patut ambil saiz S atau M?",SKU-DIA-NB-40,
ENQ-0872,CUS-0606,2026-08-11 00:00,Marketplace Q&A,MY,Boleh beli kat mana ya selain online?,SKU-PNT-LGT-14,
ENQ-0897,CUS-0375,2026-08-11 00:00,Website form,MY,表层是什么材质？有添加香精吗？,SKU-PAD-DAY-10,
ENQ-0015,CUS-0680,2026-08-12 00:00,WhatsApp,ID,Pembalut malam sebaiknya diganti berapa jam sekali? Aman 8 jam?,SKU-PAD-DAY-10,
ENQ-0016,CUS-0570,2026-08-12 00:00,WhatsApp,SG,"Eh hi, my order ORD-01468 how ah? Order already so long liao.",,ORD-01468
ENQ-0025,CUS-0320,2026-08-12 00:00,Instagram DM,SG,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0045,CUS-0025,2026-08-12 00:00,Instagram DM,MY,"Salam, boleh semak status pesanan? Dah seminggu tak sampai.",,
ENQ-0083,CUS-0681,2026-08-12 00:00,Instagram DM,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,SKU-PNT-LGT-14,
ENQ-0113,CUS-0079,2026-08-12 00:00,WhatsApp,MY,请帮我退款 ORD-00212，我订错尺码了。,,ORD-00212
ENQ-0122,CUS-0369,2026-08-12 00:00,Website form,SG,was supposed to arrive Monday. Still nothing.,,
ENQ-0232,CUS-0443,2026-08-12 00:00,WhatsApp,ID,tolong dong,,
ENQ-0238,CUS-0166,2026-08-12 00:00,Email,MY,Liner ni boleh buang dalam tandas tak? Cara simpan macam mana?,,
ENQ-0244,CUS-0548,2026-08-12 00:00,Email,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",SKU-WIP-80,
ENQ-0332,CUS-0329,2026-08-12 00:00,Website form,MY,"Hi, can I check where my order is? Ordered last week.",SKU-PNT-LGT-14,
ENQ-0389,CUS-0648,2026-08-12 00:00,WhatsApp,SG,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0396,CUS-0446,2026-08-12 00:00,WhatsApp,ID,What material is the top sheet? Any fragrance added?,SKU-PNT-LGT-14,
ENQ-0444,CUS-0305,2026-08-12 00:00,Email,ID,Kok ORD-00788 belum ada update ya? Udah seminggu lebih nih.,SKU-PAD-NGT-10,ORD-00788
ENQ-0456,CUS-0731,2026-08-12 00:00,Instagram DM,SG,你好，请问我的订单 ORD-01901 现在到哪里了？,,ORD-01901
ENQ-0504,CUS-0493,2026-08-12 00:00,WhatsApp,ID,I want to pause my subscription for two months. How?,,
ENQ-0508,CUS-0425,2026-08-12 00:00,Website form,SG,The outer carton of was wet and the pads inside are damaged.,,
ENQ-0510,CUS-0324,2026-08-12 00:00,WhatsApp,SG,The liner can flush down toilet or cannot?,SKU-PAD-DAY-10,
ENQ-0551,CUS-0767,2026-08-12 00:00,Instagram DM,MY,"Saya nak pulangkan, pek masih belum dibuka. Boleh refund?",,
ENQ-0606,CUS-0053,2026-08-12 00:00,Marketplace Q&A,ID,"Halo kak, mau tanya pesanan ORD-00146 sudah sampai mana ya?",SKU-PAD-NGT-10,ORD-00146
ENQ-0659,CUS-0696,2026-08-12 00:00,Website form,ID,mohon dibantu,SKU-DIA-M-38,
ENQ-0692,CUS-0021,2026-08-12 00:00,Website form,ID,Lapisan atasnya bahan apa ya? Ada pewangi tambahan nggak?,,
ENQ-0702,CUS-0376,2026-08-12 00:00,Website form,MY,Boleh tukar langganan jadi setiap 6 minggu tak?,,
ENQ-0719,CUS-0402,2026-08-12 00:00,Website form,SG,My baby has a red rash all over where the diaper sits. Please respond.,,
ENQ-0770,CUS-0139,2026-08-12 00:00,WhatsApp,SG,Do you sell in Guardian? I cannot find it in store.,,
ENQ-0777,CUS-0065,2026-08-12 00:00,Website form,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",,
ENQ-0827,CUS-0421,2026-08-12 00:00,Instagram DM,ID,"My baby is 7kg, should I get size S or M?",,
ENQ-0894,CUS-0008,2026-08-12 00:00,Marketplace Q&A,ID,"Kardus luar basah, pembalut di dalamnya rusak.",,
ENQ-0019,CUS-0508,2026-08-13 00:00,Marketplace Q&A,SG,除了网购，还可以在哪里买到？,,
ENQ-0030,CUS-0416,2026-08-13 00:00,Email,SG,arrived with the box crushed and two packs torn.,,
ENQ-0049,CUS-0783,2026-08-13 00:00,WhatsApp,SG,"Order say 3 days, now one week liao. Cannot like that leh.",,
ENQ-0063,CUS-0414,2026-08-13 00:00,Instagram DM,SG,"ORD-01070 come already box all squash, inside two pack tear.",,ORD-01070
ENQ-0105,CUS-0563,2026-08-13 00:00,WhatsApp,MY,"Tolong refund ORD-01449, saya tersalah pesan saiz.",SKU-PAD-NGT-10,ORD-01449
ENQ-0116,CUS-0744,2026-08-13 00:00,WhatsApp,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,SKU-WIP-80,
ENQ-0282,CUS-0471,2026-08-13 00:00,WhatsApp,ID,"Saya mau retur ORD-01213, kemasannya masih tersegel. Bisa refund?",,ORD-01213
ENQ-0310,CUS-0618,2026-08-13 00:00,Instagram DM,MY,Berapa kerap perlu tukar pad malam? Boleh pakai 8 jam?,,
ENQ-0331,CUS-0006,2026-08-13 00:00,WhatsApp,MY,I want to pause my subscription for two months. How?,,
ENQ-0334,CUS-0010,2026-08-13 00:00,WhatsApp,ID,"Hi, can I check where my order is? Ordered last week.",,
ENQ-0337,CUS-0222,2026-08-13 00:00,Email,MY,夜用卫生巾多久换一次比较好？可以用八小时吗？,SKU-PAD-DAY-10,
ENQ-0351,CUS-0261,2026-08-13 00:00,Instagram DM,MY,Pad ni bebas klorin tak? Kulit saya sensitif.,,
ENQ-0359,CUS-0400,2026-08-13 00:00,WhatsApp,MY,Boleh tukar langganan jadi setiap 6 minggu tak?,,
ENQ-0426,CUS-0526,2026-08-13 00:00,Marketplace Q&A,MY,Liner ni boleh buang dalam tandas tak? Cara simpan macam mana?,,
ENQ-0442,CUS-0330,2026-08-13 00:00,Instagram DM,MY,"ORD-00852 sampai dalam keadaan kotak penyek, dua pek koyak.",SKU-WIP-80,ORD-00852
ENQ-0459,CUS-0521,2026-08-13 00:00,Website form,SG,Your pad got chlorine anot? My skin quite sensitive one.,,
ENQ-0483,CUS-0367,2026-08-13 00:00,Marketplace Q&A,SG,What material is the top sheet? Any fragrance added?,SKU-PNT-LGT-14,
ENQ-0491,CUS-0372,2026-08-13 00:00,Email,MY,Can I flush the liners? And how should I store an opened pack?,,
ENQ-0527,CUS-0217,2026-08-13 00:00,Email,SG,Please refund. I ordered the wrong size.,SKU-PAD-DAY-10,
ENQ-0556,CUS-0716,2026-08-13 00:00,WhatsApp,MY,"Hi, can I check where my order ORD-01860 is? Ordered last week.",,ORD-01860
ENQ-0603,CUS-0566,2026-08-13 00:00,Instagram DM,ID,"Mau pause langganan dua bulan, caranya gimana ya?",SKU-PAD-DAY-10,
ENQ-0615,CUS-0780,2026-08-13 00:00,Instagram DM,ID,"My baby is 7kg, should I get size S or M?",SKU-DIA-M-38,
ENQ-0627,CUS-0286,2026-08-13 00:00,Instagram DM,ID,Any update on? It still says preparing.,SKU-PAD-NGT-10,
ENQ-0639,CUS-0680,2026-08-13 00:00,WhatsApp,ID,"Saya mau retur, kemasannya masih tersegel. Bisa refund?",SKU-PNT-LGT-14,
ENQ-0686,CUS-0599,2026-08-13 00:00,Instagram DM,MY,Pesanan ORD-01551 dah lewat seminggu. Bila nak sampai ni?,,ORD-01551
ENQ-0726,CUS-0268,2026-08-13 00:00,WhatsApp,SG,"The box wet wet one, inside spoil already. Order.",,
ENQ-0733,CUS-0114,2026-08-13 00:00,Email,MY,"Hi, can I check where my order ORD-00301 is? Ordered last week.",SKU-DIA-NB-40,ORD-00301
ENQ-0748,CUS-0367,2026-08-13 00:00,WhatsApp,SG,"Hi, can I check where my order is? Ordered last week.",,
ENQ-0757,CUS-0636,2026-08-13 00:00,Website form,SG,我家宝宝七公斤，应该买 S 码还是 M 码？,SKU-PAD-DAY-10,
ENQ-0764,CUS-0421,2026-08-13 00:00,Instagram DM,ID,Any update on ORD-01086? It still says preparing.,SKU-DIA-NB-40,ORD-01086
ENQ-0782,CUS-0477,2026-08-13 00:00,Marketplace Q&A,MY,My order is already 6 days late. When is it coming?,SKU-WIP-80,
ENQ-0845,CUS-0090,2026-08-13 00:00,Email,ID,"Pesanan telat banget, udah lewat seminggu. Kapan sampainya?",,
ENQ-0887,CUS-0684,2026-08-13 00:00,WhatsApp,MY,How often should I change the night pad? Is it okay for 8 hours?,SKU-PAD-DAY-10,
ENQ-0018,CUS-0002,2026-08-14 00:00,WhatsApp,SG,ORD-00002 was supposed to arrive Monday. Still nothing.,,ORD-00002
ENQ-0035,CUS-0769,2026-08-14 00:00,WhatsApp,MY,"Hi, can I check where my order ORD-01993 is? Ordered last week.",SKU-WIP-80,ORD-01993
ENQ-0053,CUS-0398,2026-08-14 00:00,WhatsApp,SG,4 month old baby which size good? He quite big size one.,SKU-PAD-DAY-10,
ENQ-0126,CUS-0386,2026-08-14 00:00,Marketplace Q&A,SG,Can I change my subscription to every 6 weeks instead of monthly?,,
ENQ-0143,CUS-0522,2026-08-14 00:00,Website form,SG,Can I change my subscription to every 6 weeks instead of monthly?,,
ENQ-0166,CUS-0585,2026-08-14 00:00,Marketplace Q&A,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",,
ENQ-0185,CUS-0547,2026-08-14 00:00,WhatsApp,ID,"Pesanan telat banget, udah lewat seminggu. Kapan sampainya?",SKU-PAD-NGT-10,
ENQ-0189,CUS-0766,2026-08-14 00:00,Email,ID,"Tolong refund ORD-01987 ya, saya salah pesan ukuran.",,ORD-01987
ENQ-0194,CUS-0377,2026-08-14 00:00,WhatsApp,SG,Where can buy ah? Any pharmacy near my place?,,
ENQ-0266,CUS-0681,2026-08-14 00:00,WhatsApp,ID,"Pesanan telat banget, udah lewat seminggu. Kapan sampainya?",SKU-WIP-80,
ENQ-0297,CUS-0248,2026-08-14 00:00,Instagram DM,SG,My order is already 6 days late. When is it coming?,,
ENQ-0387,CUS-0505,2026-08-14 00:00,Instagram DM,ID,"Mau pause langganan dua bulan, caranya gimana ya?",SKU-DIA-M-38,
ENQ-0399,CUS-0440,2026-08-14 00:00,WhatsApp,MY,Berapa kerap perlu tukar pad malam? Boleh pakai 8 jam?,,
ENQ-0414,CUS-0665,2026-08-14 00:00,WhatsApp,SG,Any update on ORD-01717? It still says preparing.,SKU-DIA-M-38,ORD-01717
ENQ-0464,CUS-0395,2026-08-14 00:00,Email,ID,Any update on ORD-01025? It still says preparing.,,ORD-01025
ENQ-0487,CUS-0082,2026-08-14 00:00,Marketplace Q&A,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,,
ENQ-0545,CUS-0243,2026-08-14 00:00,Marketplace Q&A,ID,Kok ORD-00637 belum ada update ya? Udah seminggu lebih nih.,,ORD-00637
ENQ-0571,CUS-0074,2026-08-14 00:00,WhatsApp,SG,Please refund. I ordered the wrong size.,,
ENQ-0585,CUS-0217,2026-08-14 00:00,WhatsApp,SG,My order is already 6 days late. When is it coming?,SKU-WIP-80,
ENQ-0590,CUS-0430,2026-08-14 00:00,Instagram DM,ID,"Halo kak, mau tanya pesanan ORD-01101 sudah sampai mana ya?",,ORD-01101
ENQ-0661,CUS-0193,2026-08-14 00:00,Marketplace Q&A,SG,Any update on? It still says preparing.,SKU-PAD-NGT-10,
ENQ-0687,CUS-0175,2026-08-14 00:00,Instagram DM,SG,ORD-00454 arrived with the box crushed and two packs torn.,,ORD-00454
ENQ-0751,CUS-0064,2026-08-14 00:00,WhatsApp,SG,How often should I change the night pad? Is it okay for 8 hours?,SKU-PAD-NGT-10,
ENQ-0863,CUS-0482,2026-08-14 00:00,WhatsApp,MY,"Salam, boleh semak status pesanan ORD-01240? Dah seminggu tak sampai.",,ORD-01240
ENQ-0882,CUS-0586,2026-08-14 00:00,Marketplace Q&A,SG,Where can I buy this offline? Any pharmacy near Orchard?,,
ENQ-0898,CUS-0169,2026-08-14 00:00,Marketplace Q&A,SG,My order is already 6 days late. When is it coming?,SKU-DIA-NB-40,
ENQ-0001,CUS-0401,2026-08-15 00:00,WhatsApp,SG,"Hi, can I check where my order ORD-01037 is? Ordered last week.",SKU-DIA-NB-40,ORD-01037
ENQ-0021,CUS-0419,2026-08-15 00:00,Instagram DM,ID,Kulit bayi saya melepuh gara-gara popok ini. Ini tidak bisa dibiarkan.,,
ENQ-0023,CUS-0041,2026-08-15 00:00,WhatsApp,ID,"Kardus luar basah, pembalut di dalamnya rusak.",SKU-DIA-M-38,
ENQ-0054,CUS-0237,2026-08-15 00:00,Instagram DM,ID,"Pesanan telat banget, udah lewat seminggu. Kapan sampainya?",,
ENQ-0066,CUS-0653,2026-08-15 00:00,Instagram DM,ID,How often should I change the night pad? Is it okay for 8 hours?,SKU-WIP-80,
